transaction_id,product_id,customer_id,product_name,unit_price,product_quantity,discount_applied,tax_amount,total,transaction_date,region,city,mode_of_paymen,transaction_status,channel,delivery_type,refund_flag,num_items,total_amount,date_of_transaction,customer_id,region_y,city_y,mode_of_payment_y,transaction_status_y
T00018543,P000421,C002041,H&M Watch,251.91,1,5.04,44.44,291.31,2024-09-23,AU,Melbourne,Credit Card,Completed,Online,Home Delivery,0,1,291.31,2024-09-23,C002041,AU,Melbourne,Credit Card,Completed
T00018544,P000893,C001110,Levi's Shoes,82.76,1,0.0,8.28,91.04,2024-02-05,US,San Francisco,Debit Card,Completed,Mobile App,Home Delivery,0,1,91.04,2024-02-05,C001110,US,San Francisco,Debit Card,Completed
T00018545,P000555,C004237,Pedigree Cat Litter,49.03,1,0.0,8.83,57.86,2024-01-05,IN,Hyderabad,Credit Card,Completed,Online,Store Pickup,0,1,57.86,2024-01-05,C004237,IN,Hyderabad,Credit Card,Completed
T00018546,P000142,C001980,Philips Knife Set,239.69,3,14.38,126.84,831.53,2024-01-18,AU,Melbourne,PayPal,Completed,Online,Home Delivery,0,1,831.53,2024-01-18,C001980,AU,Melbourne,PayPal,Completed
T00018547,P000666,C003527,Uniqlo Sunglasses,212.51,1,10.63,36.34,238.22,2024-11-16,IN,Chennai,Wallet,Completed,In-store,Store Pickup,0,1,238.22,2024-11-16,C003527,IN,Chennai,Wallet,Completed
T00018548,P000776,C003896,Adidas Sunglasses,209.25,1,20.93,18.83,207.15,2024-09-11,US,Los Angeles,Apple Pay,Completed,Online,Store Pickup,0,1,207.15,2024-09-11,C003896,US,Los Angeles,Apple Pay,Completed
T00018549,P000118,C002416,WholeFoods Cheese,50.0,6,30.0,32.4,302.4,2024-06-19,EU,Amsterdam,Credit Card,Completed,Online,Home Delivery,0,1,302.4,2024-06-19,C002416,EU,Amsterdam,Credit Card,Completed
T00018550,P000737,C003060,Hamilton Beach Chair,414.58,1,8.29,48.75,455.04,2024-12-01,UK,Manchester,Debit Card,Completed,Online,Home Delivery,0,1,455.04,2024-12-01,C003060,UK,Manchester,Debit Card,Completed
T00018551,P000071,C000844,TraderJoes Juice,7.46,1,0.52,1.25,8.19,2024-11-27,IN,Delhi,UPI,Completed,Online,Home Delivery,0,1,8.19,2024-11-27,C000844,IN,Delhi,UPI,Completed
T00018552,P000916,C004219,Apple Speaker,420.25,1,42.03,68.08,446.3,2024-06-30,IN,Hyderabad,Credit Card,Completed,Online,Home Delivery,0,3,3999.0,2024-06-30,C004219,IN,Hyderabad,Credit Card,Completed
T00018552,P000513,C004219,LG Monitor,3000.0,1,0.0,540.0,3540.0,2024-06-30,IN,Hyderabad,Credit Card,Completed,Online,Store Pickup,0,3,3999.0,2024-06-30,C004219,IN,Hyderabad,Credit Card,Completed
T00018552,P000062,C004219,KrogerBrand Milk,10.76,1,0.0,1.94,12.7,2024-06-30,IN,Hyderabad,Credit Card,Completed,Online,Store Pickup,0,3,3999.0,2024-06-30,C004219,IN,Hyderabad,Credit Card,Completed
T00018553,P000208,C003573,Nivea Mascara,108.86,1,2.18,12.8,119.48,2024-06-26,UK,Birmingham,Credit Card,Completed,Online,Store Pickup,0,1,119.48,2024-06-26,C003573,UK,Birmingham,Credit Card,Completed
T00018554,P000900,C002110,NaturesBest Snack Pack,13.67,3,2.05,3.9,42.86,2024-05-22,US,New York,PayPal,Completed,Online,Home Delivery,0,1,42.86,2024-05-22,C002110,US,New York,PayPal,Completed
T00018555,P000331,C002797,WholeFoods Cereal,28.88,1,0.0,2.89,31.77,2024-07-27,US,New York,Apple Pay,Completed,Online,Store Pickup,0,1,31.77,2024-07-27,C002797,US,New York,Apple Pay,Completed
T00018556,P000188,C000680,WholeFoods Milk,31.66,1,3.8,2.79,30.65,2024-09-06,US,Chicago,PayPal,Completed,Online,Home Delivery,0,1,30.65,2024-09-06,C000680,US,Chicago,PayPal,Completed
T00018557,P000279,C003677,Purina Pet Toy,200.0,1,20.0,32.4,212.4,2024-09-10,IN,Chennai,Wallet,Completed,In-store,Home Delivery,0,2,2618.67,2024-09-10,C003677,IN,Chennai,Wallet,Completed
T00018557,P000124,C003677,Lenovo Laptop,2265.79,1,226.58,367.06,2406.27,2024-09-10,IN,Chennai,Wallet,Completed,In-store,Home Delivery,0,2,2618.67,2024-09-10,C003677,IN,Chennai,Wallet,Completed
T00018558,P000953,C004885,WalgreensBrand Bandages,198.08,1,0.0,19.81,217.89,2024-12-19,US,San Francisco,Credit Card,Completed,In-store,Store Pickup,0,1,217.89,2024-12-19,C004885,US,San Francisco,Credit Card,Completed
T00018559,P000621,C000286,Ashley Wardrobe,1251.7,1,0.0,125.17,1376.87,2024-08-03,US,Austin,PayPal,Completed,Mobile App,Store Pickup,0,3,4731.87,2024-08-03,C000286,US,Austin,PayPal,Completed
T00018559,P000675,C000286,KrogerBrand Cheese,50.0,1,0.0,5.0,55.0,2024-08-03,US,Austin,PayPal,Completed,Mobile App,Store Pickup,0,3,4731.87,2024-08-03,C000286,US,Austin,PayPal,Completed
T00018559,P001149,C000286,Lenovo Phone,3000.0,1,0.0,300.0,3300.0,2024-08-03,US,Austin,PayPal,Completed,Mobile App,Store Pickup,0,3,4731.87,2024-08-03,C000286,US,Austin,PayPal,Completed
T00018560,P000505,C000088,Dell Speaker,1393.0,1,27.86,136.51,1501.65,2024-09-01,US,Chicago,Debit Card,Completed,Online,Home Delivery,0,1,1501.65,2024-09-01,C000088,US,Chicago,Debit Card,Completed
T00018561,P000144,C004276,NaturesBest Cereal,33.36,1,0.0,6.0,39.36,2024-04-14,IN,Bengaluru,Wallet,Completed,Online,Home Delivery,0,4,3181.86,2024-04-14,C004276,IN,Bengaluru,Wallet,Completed
T00018561,P000981,C004276,Pampers Pacifier,48.92,1,2.45,8.36,54.83,2024-04-14,IN,Bengaluru,Wallet,Completed,Online,Store Pickup,0,4,3181.86,2024-04-14,C004276,IN,Bengaluru,Wallet,Completed
T00018561,P000657,C004276,Dell Phone,2136.88,1,0.0,384.64,2521.52,2024-04-14,IN,Bengaluru,Wallet,Completed,Online,Home Delivery,0,4,3181.86,2024-04-14,C004276,IN,Bengaluru,Wallet,Completed
T00018561,P000913,C004276,Instant Pot Knife Set,479.79,1,0.0,86.36,566.15,2024-04-14,IN,Bengaluru,Wallet,Completed,Online,Store Pickup,0,4,3181.86,2024-04-14,C004276,IN,Bengaluru,Wallet,Completed
T00018562,P000943,C001850,Lego Action Figure,200.0,1,0.0,24.0,224.0,2024-03-07,UK,London,Credit Card,Completed,Online,Store Pickup,0,1,224.0,2024-03-07,C001850,UK,London,Credit Card,Completed
T00018563,P001143,C004185,NaturesBest Cheese,50.0,3,7.5,17.1,159.6,2024-12-08,UK,Birmingham,Credit Card,Completed,Online,Store Pickup,0,1,159.6,2024-12-08,C004185,UK,Birmingham,Credit Card,Completed
T00018564,P000880,C003191,WalgreensBrand Bandages,200.0,1,4.0,19.6,215.6,2024-04-01,US,Los Angeles,Debit Card,Completed,Online,Store Pickup,0,1,215.6,2024-04-01,C003191,US,Los Angeles,Debit Card,Completed
T00018565,P001188,C004007,Puma Helmet,239.78,1,0.0,28.77,268.55,2024-01-12,EU,Madrid,PayPal,Refunded,In-store,Store Pickup,1,1,268.55,2024-01-12,C004007,EU,Madrid,PayPal,Refunded
T00018566,P000701,C004242,Dell Laptop,1641.7,1,0.0,164.17,1805.87,2024-04-14,US,Los Angeles,PayPal,Completed,Online,Store Pickup,0,1,1805.87,2024-04-14,C004242,US,Los Angeles,PayPal,Completed
T00018567,P000079,C004943,Sephora Mascara,175.34,1,0.0,21.04,196.38,2024-08-20,UK,Birmingham,Credit Card,Completed,Online,Home Delivery,0,1,196.38,2024-08-20,C004943,UK,Birmingham,Credit Card,Completed
T00018568,P000227,C002465,LG Speaker,981.97,2,0.0,196.39,2160.33,2024-05-03,US,New York,Apple Pay,Completed,Online,Home Delivery,0,1,2160.33,2024-05-03,C002465,US,New York,Apple Pay,Completed
T00018569,P000550,C002399,Apple Headphones,296.28,1,20.74,33.06,308.6,2024-04-07,EU,Madrid,PayPal,Completed,In-store,Home Delivery,0,1,308.6,2024-04-07,C002399,EU,Madrid,PayPal,Completed
T00018570,P000205,C004309,Gucci Jacket,300.0,2,90.0,61.2,571.2,2024-01-29,UK,Birmingham,PayPal,Completed,In-store,Store Pickup,0,1,571.2,2024-01-29,C004309,UK,Birmingham,PayPal,Completed
T00018571,P000961,C003773,HP Camera,2023.54,1,40.47,198.31,2181.38,2024-05-20,US,Chicago,Apple Pay,Completed,In-store,Store Pickup,0,1,2181.38,2024-05-20,C003773,US,Chicago,Apple Pay,Completed
T00018572,P000743,C002388,Bose Camera,3000.0,1,360.0,475.2,3115.2,2024-03-09,IN,Mumbai,UPI,Completed,Mobile App,Home Delivery,0,1,3115.2,2024-03-09,C002388,IN,Mumbai,UPI,Completed
T00018573,P001176,C000603,KrogerBrand Juice,9.78,2,0.0,2.35,21.91,2024-08-05,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,3,3593.05,2024-08-05,C000603,UK,Birmingham,Debit Card,Completed
T00018573,P000912,C000603,Levi's Bag,188.52,1,0.0,22.62,211.14,2024-08-05,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,3,3593.05,2024-08-05,C000603,UK,Birmingham,Debit Card,Completed
T00018573,P000206,C000603,Panasonic Camera,3000.0,1,0.0,360.0,3360.0,2024-08-05,UK,Birmingham,Debit Card,Completed,Online,Home Delivery,0,3,3593.05,2024-08-05,C000603,UK,Birmingham,Debit Card,Completed
T00018574,P001056,C002494,Zara Jacket,300.0,1,0.0,36.0,336.0,2024-06-02,EU,Madrid,Debit Card,Completed,In-store,Home Delivery,0,2,3696.0,2024-06-02,C002494,EU,Madrid,Debit Card,Completed
T00018574,P000925,C002494,Philips Monitor,3000.0,1,0.0,360.0,3360.0,2024-06-02,EU,Madrid,Debit Card,Completed,In-store,Home Delivery,0,2,3696.0,2024-06-02,C002494,EU,Madrid,Debit Card,Completed
T00018575,P000180,C001693,Whirlpool Refrigerator,287.42,2,57.48,93.12,610.48,2024-05-06,AU,Sydney,PayPal,Completed,Mobile App,Store Pickup,0,1,610.48,2024-05-06,C001693,AU,Sydney,PayPal,Completed
T00018576,P001081,C004905,NaturesBest Cereal,38.45,1,0.77,4.52,42.2,2024-06-16,EU,Madrid,Credit Card,Completed,Mobile App,Home Delivery,0,1,42.2,2024-06-16,C004905,EU,Madrid,Credit Card,Completed
T00018577,P000301,C000195,Nike Shirt,300.0,1,0.0,30.0,330.0,2024-12-15,US,San Francisco,Credit Card,Completed,In-store,Home Delivery,0,2,440.0,2024-12-15,C000195,US,San Francisco,Credit Card,Completed
T00018577,P001122,C000195,KrogerBrand Cereal,50.0,2,0.0,10.0,110.0,2024-12-15,US,San Francisco,Credit Card,Completed,In-store,Home Delivery,0,2,440.0,2024-12-15,C000195,US,San Francisco,Credit Card,Completed
T00018578,P000189,C001825,Lenovo Headphones,1062.28,1,21.25,124.92,1165.95,2024-08-01,UK,Manchester,PayPal,Completed,Online,Store Pickup,0,2,1495.23,2024-08-01,C001825,UK,Manchester,PayPal,Completed
T00018578,P001055,C001825,Nike Sunglasses,300.0,1,6.0,35.28,329.28,2024-08-01,UK,Manchester,PayPal,Completed,Online,Home Delivery,0,2,1495.23,2024-08-01,C001825,UK,Manchester,PayPal,Completed
T00018579,P001082,C004024,Puma Shoes,300.0,1,0.0,36.0,336.0,2024-10-21,UK,Manchester,Debit Card,Completed,In-store,Store Pickup,0,1,336.0,2024-10-21,C004024,UK,Manchester,Debit Card,Completed
T00018580,P000564,C002236,GE Coffee Maker,2500.0,2,0.0,600.0,5600.0,2024-08-27,UK,London,PayPal,Completed,In-store,Home Delivery,0,1,5600.0,2024-08-27,C002236,UK,London,PayPal,Completed
T00018581,P000288,C002479,WholeFoods Chocolate,5.55,1,0.0,0.56,6.11,2024-04-26,US,Austin,PayPal,Completed,Online,Home Delivery,0,1,6.11,2024-04-26,C002479,US,Austin,PayPal,Completed
T00018582,P000391,C003972,TraderJoes Milk,50.0,3,0.0,15.0,165.0,2024-02-05,US,New York,Debit Card,Completed,Online,Home Delivery,0,1,165.0,2024-02-05,C003972,US,New York,Debit Card,Completed
T00018583,P000098,C003715,L'Oreal Cream,15.65,2,0.63,5.52,36.19,2024-02-25,AU,Brisbane,Debit Card,Completed,Online,Store Pickup,0,2,226.42,2024-02-25,C003715,AU,Brisbane,Debit Card,Completed
T00018583,P000201,C003715,Under Armour Watch,164.5,1,3.29,29.02,190.23,2024-02-25,AU,Brisbane,Debit Card,Completed,Online,Home Delivery,0,2,226.42,2024-02-25,C003715,AU,Brisbane,Debit Card,Completed
T00018584,P000693,C001846,Samsung Monitor,3000.0,1,300.0,486.0,3186.0,2024-10-10,IN,Hyderabad,UPI,Completed,Online,Store Pickup,0,1,3186.0,2024-10-10,C001846,IN,Hyderabad,UPI,Completed
T00018585,P000010,C000031,TraderJoes Cereal,50.0,2,5.0,11.4,106.4,2024-07-20,EU,Madrid,SEPA,Completed,Online,Store Pickup,0,1,106.4,2024-07-20,C000031,EU,Madrid,SEPA,Completed
T00018586,P001190,C003526,Nike Shoes,300.0,1,0.0,30.0,330.0,2024-06-16,US,Chicago,Credit Card,Completed,In-store,Home Delivery,0,1,330.0,2024-06-16,C003526,US,Chicago,Credit Card,Completed
T00018587,P000628,C000354,Lenovo Camera,1344.52,1,0.0,242.01,1586.53,2024-04-16,AU,Sydney,PayPal,Refunded,Online,Store Pickup,1,2,1664.03,2024-04-16,C000354,AU,Sydney,PayPal,Refunded
T00018587,P000738,C000354,Uniqlo Sunglasses,65.68,1,0.0,11.82,77.5,2024-04-16,AU,Sydney,PayPal,Refunded,Online,Store Pickup,1,2,1664.03,2024-04-16,C000354,AU,Sydney,PayPal,Refunded
T00018588,P000095,C001676,Lenovo Phone,1632.01,1,81.6,186.05,1736.46,2024-06-24,EU,Amsterdam,Debit Card,Completed,In-store,Home Delivery,0,2,5096.46,2024-06-24,C001676,EU,Amsterdam,Debit Card,Completed
T00018588,P001073,C001676,HP Laptop,3000.0,1,0.0,360.0,3360.0,2024-06-24,EU,Amsterdam,Debit Card,Completed,In-store,Store Pickup,0,2,5096.46,2024-06-24,C001676,EU,Amsterdam,Debit Card,Completed
T00018589,P001095,C004511,Bose Phone,563.66,1,56.37,50.73,558.02,2024-12-02,US,New York,Credit Card,Completed,In-store,Store Pickup,0,1,558.02,2024-12-02,C004511,US,New York,Credit Card,Completed
T00018590,P000147,C001366,Johnson&Johnson Stroller,10.51,1,1.58,1.07,10.0,2024-07-03,UK,Manchester,Credit Card,Completed,Online,Store Pickup,0,3,239.77,2024-07-03,C001366,UK,Manchester,Credit Card,Completed
T00018590,P000128,C001366,Puma Watch,50.17,1,5.02,5.42,50.57,2024-07-03,UK,Manchester,Credit Card,Completed,Online,Store Pickup,0,3,239.77,2024-07-03,C001366,UK,Manchester,Credit Card,Completed
T00018590,P000618,C001366,Johnson&Johnson Pain Relief,200.0,1,40.0,19.2,179.2,2024-07-03,UK,Manchester,Credit Card,Completed,Online,Store Pickup,0,3,239.77,2024-07-03,C001366,UK,Manchester,Credit Card,Completed
T00018591,P000551,C002876,Nike Bag,263.04,1,13.15,24.99,274.88,2024-01-10,US,Austin,Debit Card,Completed,Online,Home Delivery,0,1,274.88,2024-01-10,C002876,US,Austin,Debit Card,Completed
T00018592,P001173,C001097,Adidas Yoga Mat,357.0,1,7.14,34.99,384.85,2024-01-23,US,Chicago,Credit Card,Completed,Online,Store Pickup,0,1,384.85,2024-01-23,C001097,US,Chicago,Credit Card,Completed
T00018593,P000342,C004561,Philips Phone,2283.09,1,45.66,402.74,2640.17,2024-01-29,AU,Sydney,PayPal,Completed,In-store,Home Delivery,0,1,2640.17,2024-01-29,C004561,AU,Sydney,PayPal,Completed
T00018594,P000286,C000727,Apple Laptop,3000.0,1,0.0,300.0,3300.0,2024-05-04,US,New York,Credit Card,Completed,Online,Home Delivery,0,1,3300.0,2024-05-04,C000727,US,New York,Credit Card,Completed
T00018595,P000807,C003626,Bose Headphones,3000.0,1,150.0,342.0,3192.0,2024-03-14,UK,Manchester,PayPal,Completed,Online,Store Pickup,0,1,3192.0,2024-03-14,C003626,UK,Manchester,PayPal,Completed
T00018596,P000427,C000343,Instant Pot Lamp,600.0,1,0.0,72.0,672.0,2024-05-22,EU,Madrid,PayPal,Completed,Online,Store Pickup,0,1,672.0,2024-05-22,C000343,EU,Madrid,PayPal,Completed
T00018597,P000115,C000663,TraderJoes Juice,9.92,2,0.4,2.33,21.77,2024-04-24,EU,Berlin,SEPA,Completed,Mobile App,Store Pickup,0,1,21.77,2024-04-24,C000663,EU,Berlin,SEPA,Completed
T00018598,P000451,C002339,Decathlon Basketball,69.66,1,6.97,6.27,68.96,2024-07-03,US,Austin,PayPal,Completed,Online,Home Delivery,0,3,1533.28,2024-07-03,C002339,US,Austin,PayPal,Completed
T00018598,P000557,C002339,Johnson&Johnson Vitamins,139.72,1,20.96,11.88,130.64,2024-07-03,US,Austin,PayPal,Completed,Online,Home Delivery,0,3,1533.28,2024-07-03,C002339,US,Austin,PayPal,Completed
T00018598,P000971,C002339,Panasonic Monitor,673.58,2,134.72,121.24,1333.68,2024-07-03,US,Austin,PayPal,Completed,Online,Home Delivery,0,3,1533.28,2024-07-03,C002339,US,Austin,PayPal,Completed
T00018599,P000196,C002407,Philips Phone,799.05,2,79.91,273.27,1791.46,2024-05-15,IN,Hyderabad,Credit Card,Completed,Online,Store Pickup,0,1,1791.46,2024-05-15,C002407,IN,Hyderabad,Credit Card,Completed
T00018600,P000190,C004299,Whirlpool Refrigerator,2500.0,1,0.0,250.0,2750.0,2024-07-20,US,New York,Debit Card,Completed,In-store,Store Pickup,0,1,2750.0,2024-07-20,C004299,US,New York,Debit Card,Completed
T00018601,P000574,C004408,Bose Tablet,3000.0,1,0.0,360.0,3360.0,2024-06-12,EU,Paris,PayPal,Completed,Online,Store Pickup,0,1,3360.0,2024-06-12,C004408,EU,Paris,PayPal,Completed
T00018602,P000054,C001241,GE Refrigerator,2500.0,1,50.0,294.0,2744.0,2024-02-03,UK,Manchester,PayPal,Completed,Online,Home Delivery,0,1,2744.0,2024-02-03,C001241,UK,Manchester,PayPal,Completed
T00018603,P000691,C002059,Adidas Football,74.19,1,0.0,8.9,83.09,2024-08-13,EU,Berlin,SEPA,Completed,Online,Home Delivery,0,2,2820.2,2024-08-13,C002059,EU,Berlin,SEPA,Completed
T00018603,P000416,C002059,Hamilton Beach Cookware,488.77,5,0.0,293.26,2737.11,2024-08-13,EU,Berlin,SEPA,Completed,Online,Store Pickup,0,2,2820.2,2024-08-13,C002059,EU,Berlin,SEPA,Completed
T00018604,P000923,C002355,Bose Tablet,2814.28,1,56.29,496.44,3254.43,2024-08-14,IN,Mumbai,Credit Card,Completed,In-store,Home Delivery,0,4,6103.35,2024-08-14,C002355,IN,Mumbai,Credit Card,Completed
T00018604,P000707,C002355,TraderJoes Snack Pack,11.75,1,0.24,2.07,13.58,2024-08-14,IN,Mumbai,Credit Card,Completed,In-store,Store Pickup,0,4,6103.35,2024-08-14,C002355,IN,Mumbai,Credit Card,Completed
T00018604,P000127,C002355,LG Speaker,1943.87,1,38.88,342.9,2247.89,2024-08-14,IN,Mumbai,Credit Card,Completed,In-store,Store Pickup,0,4,6103.35,2024-08-14,C002355,IN,Mumbai,Credit Card,Completed
T00018604,P000644,C002355,Samsung Laptop,535.31,1,37.47,89.61,587.45,2024-08-14,IN,Mumbai,Credit Card,Completed,In-store,Home Delivery,0,4,6103.35,2024-08-14,C002355,IN,Mumbai,Credit Card,Completed
T00018605,P000518,C001730,TraderJoes Milk,40.9,1,0.0,4.09,44.99,2024-01-16,US,San Francisco,Credit Card,Completed,Mobile App,Home Delivery,0,2,3344.99,2024-01-16,C001730,US,San Francisco,Credit Card,Completed
T00018605,P000570,C001730,Bose Phone,3000.0,1,0.0,300.0,3300.0,2024-01-16,US,San Francisco,Credit Card,Completed,Mobile App,Store Pickup,0,2,3344.99,2024-01-16,C001730,US,San Francisco,Credit Card,Completed
T00018606,P001153,C002986,NaturesBest Cereal,16.07,1,0.32,2.84,18.59,2024-07-22,IN,Hyderabad,Debit Card,Completed,Mobile App,Store Pickup,0,1,18.59,2024-07-22,C002986,IN,Hyderabad,Debit Card,Completed
T00018607,P000805,C000761,Uniqlo Shoes,56.16,2,0.0,13.48,125.8,2024-03-18,UK,Birmingham,Credit Card,Completed,Online,Store Pickup,0,1,125.8,2024-03-18,C000761,UK,Birmingham,Credit Card,Completed
T00018608,P000660,C001322,Penguin Comic Book,10.7,1,0.0,1.93,12.63,2024-12-28,AU,Brisbane,Credit Card,Completed,Online,Store Pickup,0,2,331.23,2024-12-28,C001322,AU,Brisbane,Credit Card,Completed
T00018608,P000661,C001322,H&M Jacket,300.0,1,30.0,48.6,318.6,2024-12-28,AU,Brisbane,Credit Card,Completed,Online,Home Delivery,0,2,331.23,2024-12-28,C001322,AU,Brisbane,Credit Card,Completed
T00018609,P000520,C002780,Apple Headphones,669.16,1,0.0,66.92,736.08,2024-12-15,US,New York,PayPal,Completed,Online,Home Delivery,0,4,1994.33,2024-12-15,C002780,US,New York,PayPal,Completed
T00018609,P000352,C002780,Zara Dress,142.05,1,28.41,11.36,125.0,2024-12-15,US,New York,PayPal,Completed,Online,Home Delivery,0,4,1994.33,2024-12-15,C002780,US,New York,PayPal,Completed
T00018609,P000847,C002780,Nivea Cream,49.85,1,2.49,4.74,52.1,2024-12-15,US,New York,PayPal,Completed,Online,Store Pickup,0,4,1994.33,2024-12-15,C002780,US,New York,PayPal,Completed
T00018609,P000749,C002780,IKEA Bed,491.43,2,0.0,98.29,1081.15,2024-12-15,US,New York,PayPal,Completed,Online,Store Pickup,0,4,1994.33,2024-12-15,C002780,US,New York,PayPal,Completed
T00018610,P000219,C004659,Adidas Bag,300.0,1,15.0,34.2,319.2,2024-09-10,UK,London,PayPal,Completed,Online,Home Delivery,0,3,631.04,2024-09-10,C004659,UK,London,PayPal,Completed
T00018610,P000366,C004659,Zara Shirt,111.31,1,5.57,12.69,118.43,2024-09-10,UK,London,PayPal,Completed,Online,Home Delivery,0,3,631.04,2024-09-10,C004659,UK,London,PayPal,Completed
T00018610,P000402,C004659,Husqvarna Hose,191.88,1,19.19,20.72,193.41,2024-09-10,UK,London,PayPal,Completed,Online,Store Pickup,0,3,631.04,2024-09-10,C004659,UK,London,PayPal,Completed
T00018611,P000233,C002393,Nike Shirt,84.7,2,0.0,16.94,186.34,2024-09-21,US,San Francisco,Apple Pay,Completed,Online,Home Delivery,0,1,186.34,2024-09-21,C002393,US,San Francisco,Apple Pay,Completed
T00018612,P001140,C001249,HP Headphones,772.42,2,0.0,185.38,1730.22,2024-06-27,UK,Manchester,PayPal,Completed,In-store,Home Delivery,0,4,2494.7,2024-06-27,C001249,UK,Manchester,PayPal,Completed
T00018612,P000314,C001249,Levi's Bag,10.0,1,0.0,1.2,11.2,2024-06-27,UK,Manchester,PayPal,Completed,In-store,Store Pickup,0,4,2494.7,2024-06-27,C001249,UK,Manchester,PayPal,Completed
T00018612,P000474,C001249,Puma Jacket,90.57,2,0.0,21.74,202.88,2024-06-27,UK,Manchester,PayPal,Completed,In-store,Home Delivery,0,4,2494.7,2024-06-27,C001249,UK,Manchester,PayPal,Completed
T00018612,P000749,C001249,IKEA Bed,491.43,1,0.0,58.97,550.4,2024-06-27,UK,Manchester,PayPal,Completed,In-store,Home Delivery,0,4,2494.7,2024-06-27,C001249,UK,Manchester,PayPal,Completed
T00018613,P000585,C001487,Nike Basketball,307.27,1,21.51,34.29,320.05,2024-06-13,UK,London,Debit Card,Completed,Online,Home Delivery,0,1,320.05,2024-06-13,C001487,UK,London,Debit Card,Completed
T00018614,P001182,C000499,Nike Bag,196.24,1,3.92,23.08,215.4,2024-01-07,UK,London,Credit Card,Completed,Online,Store Pickup,0,2,253.33,2024-01-07,C000499,UK,London,Credit Card,Completed
T00018614,P000999,C000499,TraderJoes Milk,34.56,1,0.69,4.06,37.93,2024-01-07,UK,London,Credit Card,Completed,Online,Home Delivery,0,2,253.33,2024-01-07,C000499,UK,London,Credit Card,Completed
T00018615,P001033,C003119,Hamilton Beach Table,600.0,2,120.0,194.4,1274.4,2024-01-30,IN,Chennai,Credit Card,Completed,Online,Home Delivery,0,1,1274.4,2024-01-30,C003119,IN,Chennai,Credit Card,Completed
T00018616,P001113,C001816,Prada Shoes,218.43,2,0.0,43.69,480.55,2024-02-25,US,San Francisco,Debit Card,Completed,Online,Home Delivery,0,1,480.55,2024-02-25,C001816,US,San Francisco,Debit Card,Completed
T00018617,P000807,C002177,Bose Headphones,3000.0,1,0.0,360.0,3360.0,2024-11-26,UK,London,Debit Card,Completed,Mobile App,Home Delivery,0,1,3360.0,2024-11-26,C002177,UK,London,Debit Card,Completed
T00018618,P000335,C001350,Zara Dress,124.95,1,8.75,13.94,130.14,2024-04-20,UK,Manchester,Credit Card,Completed,Online,Store Pickup,0,1,130.14,2024-04-20,C001350,UK,Manchester,Credit Card,Completed
T00018619,P000869,C001543,NaturesBest Juice,50.0,1,1.0,4.9,53.9,2024-04-30,US,Los Angeles,Debit Card,Completed,Online,Home Delivery,0,1,53.9,2024-04-30,C001543,US,Los Angeles,Debit Card,Completed
