product_id,product_name,product_unit_price,product_category,product_description,product_image,brand_name,sku,barcode,launch_date,is_active
P000781,Under Armour Watch,128.64,Fashion,Yes spring whom there local everyone family.,https://images.unsplash.com/photo-1521572163474-6864f9cf17ab,Under Armour,SKU-000781,314231172865,2022-09-15,True
P000782,Pandora Necklace,2790.76,Jewelry,Clearly green later discover want development.,https://picsum.photos/400/400,Pandora,SKU-000782,393504878624,2022-01-13,True
P000783,Pampers Diapers,27.95,Baby,Result common but understand chance practice race.,https://picsum.photos/400/400,Pampers,SKU-000783,764239956638,2023-05-21,True
P000784,Gucci Jacket,137.61,Fashion,Morning couple bad stage anyone land special perhaps less interest push improve who.,https://cdn-icons-png.flaticon.com/512/836/836642.png,Gucci,SKU-000784,633743044073,2023-03-12,True
P000785,Yonex Yoga Mat,362.44,Sports,Poor century us lawyer social whom staff air American police business ok.,https://images.unsplash.com/photo-1599058917212-d750089bc07a,Yonex,SKU-000785,574292321220,2021-08-16,True
P000786,Samsung Toaster,802.12,Appliances,Guy wish which trial up it describe.,https://picsum.photos/400/400,Samsung,SKU-000786,523359823630,2023-10-31,True
P000787,Tiffany Necklace,2756.23,Jewelry,Night may later sign decision evening memory.,https://picsum.photos/400/400,Tiffany,SKU-000787,301982367042,2023-03-20,True
P000788,Samsung Tablet,1983.68,Electronics,End glass rock character soon happen success meeting current operation guess skill town friend.,https://images.unsplash.com/photo-1517336714731-489689fd1ca8,Samsung,SKU-000788,167780456591,2021-11-01,True
P000789,Pampers Diapers,108.14,Baby,Sort popular push late prepare operation involve market sit account shoulder concern anyone.,https://picsum.photos/400/400,Pampers,SKU-000789,231947647785,2022-12-09,True
P000790,Sony Camera,1598.54,Electronics,On personal win human summer into the resource.,https://cdn-icons-png.flaticon.com/512/1046/1046784.png,Sony,SKU-000790,513160906153,2022-08-18,True
P000791,Husqvarna Lawn Mower,114.98,Garden,Card blood data situation activity road home sure.,https://picsum.photos/400/400,Husqvarna,SKU-000791,680047395041,2022-07-23,True
P000792,Gucci Shoes,95.28,Fashion,Debate structure simple value center central heart available general statement management.,https://cdn-icons-png.flaticon.com/512/836/836642.png,Gucci,SKU-000792,538538730350,2022-01-07,True
P000793,Levi's Shirt,109.02,Fashion,Final thank process reflect office consumer moment note.,https://images.unsplash.com/photo-1521572163474-6864f9cf17ab,Levi's,SKU-000793,780434887467,2023-04-01,True
P000794,Levi's Watch,127.56,Fashion,Long huge major whom magazine whom somebody.,https://images.unsplash.com/photo-1537010151-1e2469d3d832,Levi's,SKU-000794,784658996112,2023-09-04,True
P000795,Columbia Backpack,400.0,Outdoor,Brother almost why college hundred develop everyone my similar analysis future choice.,https://picsum.photos/400/400,Columbia,SKU-000795,570353054592,2022-06-20,True
P000796,GenericBrandB Backpack,212.9,Misc,Citizen drive front service keep north half.,https://cdn-icons-png.flaticon.com/512/679/679922.png,GenericBrandB,SKU-000796,216615495906,2021-12-04,True
P000797,Bose Tablet,3000.0,Electronics,Travel there personal senior focus according during of choose.,https://images.unsplash.com/photo-1526170375885-4d8ecf77b99f,Bose,SKU-000797,178891047308,2023-06-04,True
P000798,Puma Shirt,187.6,Fashion,Program either off able woman meet else north.,https://images.unsplash.com/photo-1520975918318-5bfb3c1f6a5d,Puma,SKU-000798,859133255911,2023-05-07,True
P000799,WholeFoods Snack Pack,24.77,Groceries,Fire act word out hand use center call.,https://images.unsplash.com/photo-1580910051073-e6a1b1b7f9e1,WholeFoods,SKU-000799,967143398383,2021-10-13,True
P000800,WholeFoods Cereal,4.71,Groceries,Care wife home style draw coach people others source low every pass rule then.,https://cdn-icons-png.flaticon.com/512/590/590836.png,WholeFoods,SKU-000800,500606701629,2022-08-18,True
P000801,NaturesBest Cheese,10.2,Groceries,Some cause within into world image improve part hold seven end board.,https://images.unsplash.com/photo-1572441710523-4cfa1a2b48b4,NaturesBest,SKU-000801,762081141982,2022-01-05,True
P000802,Decathlon Helmet,400.0,Sports,Couple rest part focus few soon chair area hard partner.,https://images.unsplash.com/photo-1599058917212-d750089bc07a,Decathlon,SKU-000802,116465645068,2023-11-19,True
P000803,Instant Pot Knife Set,176.27,Home & Kitchen,Ready anything everything factor plant process skill property.,https://cdn-icons-png.flaticon.com/512/1046/1046857.png,Instant Pot,SKU-000803,838211585898,2022-05-12,True
P000804,Columbia Camping Stove,194.3,Outdoor,Tree morning much film claim close little large oil.,https://picsum.photos/400/400,Columbia,SKU-000804,920261006986,2023-03-06,True
P000805,Uniqlo Shoes,56.16,Fashion,Senior box ask deep glass condition concern cover.,https://images.unsplash.com/photo-1521335629791-ce4aec67dd47,Uniqlo,SKU-000805,830195384846,2021-09-09,True
P000806,TraderJoes Snack Pack,31.15,Groceries,Six raise theory in reveal particularly line.,https://images.unsplash.com/photo-1580910051073-e6a1b1b7f9e1,TraderJoes,SKU-000806,464810704016,2022-08-29,True
P000807,Bose Headphones,3000.0,Electronics,Practice option consumer career military billion particular receive.,https://images.unsplash.com/photo-1517336714731-489689fd1ca8,Bose,SKU-000807,312302223198,2023-05-14,True
P000808,Philips Blender,270.98,Home & Kitchen,Usually statement anyone sort doctor heavy sense newspaper animal see past.,https://images.unsplash.com/photo-1606813909028-63e1d6c1f2e4,Philips,SKU-000808,131628654319,2022-04-21,True
P000809,Instant Pot Vacuum,375.78,Home & Kitchen,Though upon although respond record continue international anyone new.,https://images.unsplash.com/photo-1600585154340-be6161a56a0c,Instant Pot,SKU-000809,461558336852,2023-08-03,True
P000810,Zara Sunglasses,285.58,Fashion,Seek important think rate defense fall ago measure per thus order.,https://cdn-icons-png.flaticon.com/512/3456/3456426.png,Zara,SKU-000810,397469392276,2022-12-28,True
P000811,Johnson&Johnson Diapers,121.46,Baby,Word president sit design simple operation citizen her.,https://picsum.photos/400/400,Johnson&Johnson,SKU-000811,738562232371,2023-06-09,True
P000812,KrogerBrand Milk,11.91,Groceries,Performance effect think possible former join.,https://cdn-icons-png.flaticon.com/512/3075/3075977.png,KrogerBrand,SKU-000812,649569206146,2021-08-28,True
P000813,Philips Blender,451.56,Home & Kitchen,Bill cost purpose when only some maintain personal property democratic some its.,https://cdn-icons-png.flaticon.com/512/3515/3515265.png,Philips,SKU-000813,625410882381,2022-12-30,True
P000814,Nivea Shampoo,40.65,Beauty,Film so beyond step thousand clearly former.,https://picsum.photos/400/400,Nivea,SKU-000814,748390404944,2023-08-22,True
P000815,Tiffany Earrings,4753.49,Jewelry,Eye according Mr thank others street should seek third establish method team.,https://picsum.photos/400/400,Tiffany,SKU-000815,386609047032,2022-03-30,True
P000816,KrogerBrand Milk,9.04,Groceries,Finally down public case far ever.,https://cdn-icons-png.flaticon.com/512/3075/3075977.png,KrogerBrand,SKU-000816,218302508631,2023-03-06,True
P000817,HP Tablet,1163.64,Electronics,Follow piece someone into find sign here use life owner.,https://images.unsplash.com/photo-1512499617640-c2f999098c01,HP,SKU-000817,694271176824,2021-07-24,True
P000818,Random House Science Book,15.93,Books,Try specific language once themselves less religious attention trial.,https://picsum.photos/400/400,Random House,SKU-000818,857801714426,2022-03-23,True
P000819,Johnson&Johnson Stroller,74.75,Baby,Piece computer clear bank public well quickly ground past toward hot.,https://picsum.photos/400/400,Johnson&Johnson,SKU-000819,840504591552,2021-11-17,True
P000820,HP Tablet,3000.0,Electronics,Lose standard quality sing hear religious maintain mission yeah camera.,https://images.unsplash.com/photo-1512499617640-c2f999098c01,HP,SKU-000820,557293906138,2022-08-18,True
P000821,Decathlon Football,400.0,Sports,Majority politics yard parent nation crime.,https://images.unsplash.com/photo-1505842465776-3d4f1c8a57f0,Decathlon,SKU-000821,359153266516,2023-11-13,True
P000822,Staples Notebook,21.73,Office Supplies,Improve will accept population tax century policy who door.,https://picsum.photos/400/400,Staples,SKU-000822,679683486558,2021-12-10,True
P000823,Purina Pet Toy,200.0,Pet Supplies,Person dream near south yet role.,https://picsum.photos/400/400,Purina,SKU-000823,831368975809,2022-05-26,True
P000824,Nike Bag,300.0,Fashion,Back share technology learn form bad beat spend people near actually.,https://images.unsplash.com/photo-1503341455253-b2e723bb3dbb,Nike,SKU-000824,100728671545,2021-10-18,True
P000825,LG Headphones,2354.09,Electronics,Body low cost dog yes upon him involve feel.,https://cdn-icons-png.flaticon.com/512/4202/4202836.png,LG,SKU-000825,855389168814,2023-07-31,True
P000826,The Body Shop Lipstick,58.51,Beauty,Group usually oil piece manager suddenly.,https://picsum.photos/400/400,The Body Shop,SKU-000826,932438067047,2022-05-20,True
P000827,Instant Pot Blender,491.01,Home & Kitchen,Number office likely list use million simple quality morning.,https://cdn-icons-png.flaticon.com/512/1046/1046857.png,Instant Pot,SKU-000827,248370321840,2022-05-02,True
P000828,Sephora Foundation,74.03,Beauty,Many talk conference girl camera development local rest ahead building.,https://picsum.photos/400/400,Sephora,SKU-000828,587321992215,2023-10-28,True
P000829,Pampers Baby Bottle,200.0,Baby,Check many listen travel beautiful sort continue thank cover window turn.,https://picsum.photos/400/400,Pampers,SKU-000829,758319060757,2022-08-31,True
P000830,Decathlon Yoga Mat,64.59,Sports,Protect significant task image ten find authority rise red according shoulder floor.,https://images.unsplash.com/photo-1517649763962-0c623066013b,Decathlon,SKU-000830,486647519516,2023-12-20,True
P000831,CVSBrand Vitamins,58.94,Health,Strong recent son top kind exist need cost field.,https://picsum.photos/400/400,CVSBrand,SKU-000831,598647261652,2022-08-20,True
P000832,Maybelline Shampoo,200.0,Beauty,Remember establish person plant table down.,https://picsum.photos/400/400,Maybelline,SKU-000832,715016979148,2022-06-15,True
P000833,KrogerBrand Chocolate,12.27,Groceries,Per seven dinner structure hair drug bag kid various executive common Congress.,https://images.unsplash.com/photo-1580910051073-e6a1b1b7f9e1,KrogerBrand,SKU-000833,219781269421,2023-10-27,False
P000834,Johnson&Johnson Pain Relief,135.91,Health,Check brother beat north only surface tax director leader science maintain.,https://picsum.photos/400/400,Johnson&Johnson,SKU-000834,288232883495,2022-07-05,True
P000835,Hamilton Beach Vacuum,63.04,Home & Kitchen,Agree future itself material best foreign history consumer page performance.,https://images.unsplash.com/photo-1606813909028-63e1d6c1f2e4,Hamilton Beach,SKU-000835,338050008721,2023-01-04,True
P000836,KrogerBrand Milk,13.25,Groceries,Year interest upon hour power because kitchen.,https://cdn-icons-png.flaticon.com/512/590/590836.png,KrogerBrand,SKU-000836,215857779757,2022-08-31,True
P000837,Lenovo Headphones,3000.0,Electronics,Idea exist TV stay order group.,https://images.unsplash.com/photo-1526170375885-4d8ecf77b99f,Lenovo,SKU-000837,586593681065,2021-12-22,True
P000838,Mobil Oil Filter,65.06,Automotive,Quickly executive hit wide push process certain.,https://picsum.photos/400/400,Mobil,SKU-000838,411464898304,2021-10-21,True
P000839,Columbia Backpack,124.8,Outdoor,Performance will state inside none standard major sport thing.,https://picsum.photos/400/400,Columbia,SKU-000839,741588030326,2023-08-16,True
P000840,Pedigree Dog Food,200.0,Pet Supplies,Particularly space few need theory church brother group decade stage.,https://picsum.photos/400/400,Pedigree,SKU-000840,946751343824,2022-05-21,True
P000841,Tiffany Watch,2999.91,Jewelry,Personal best civil together music pay yet claim on some commercial.,https://picsum.photos/400/400,Tiffany,SKU-000841,311297141039,2022-05-21,True
P000842,Pilot Pen,58.45,Office Supplies,Have everyone again increase reality turn gun.,https://picsum.photos/400/400,Pilot,SKU-000842,321083252705,2023-08-03,True
P000843,Yamaha Microphone,1500.0,Music,Assume wife cut really thank seem establish use though newspaper lot back none.,https://picsum.photos/400/400,Yamaha,SKU-000843,843529541627,2023-01-24,True
P000844,Samsung Laptop,814.69,Electronics,Up support attention it Republican whether difference unit minute.,https://cdn-icons-png.flaticon.com/512/4436/4436481.png,Samsung,SKU-000844,973114115033,2021-07-15,True
P000845,Puma Watch,212.88,Fashion,Spend deal water alone old who data.,https://cdn-icons-png.flaticon.com/512/836/836642.png,Puma,SKU-000845,200623763751,2023-10-05,True
P000846,Johnson&Johnson First Aid Kit,190.72,Health,Throw fund hospital answer part indicate maintain arrive hour find compare official choice.,https://picsum.photos/400/400,Johnson&Johnson,SKU-000846,629275571103,2023-07-02,True
P000847,Nivea Cream,49.85,Beauty,Citizen about several father under professor message hit eye box similar official occur.,https://picsum.photos/400/400,Nivea,SKU-000847,285746266063,2023-02-12,True
P000848,KrogerBrand Milk,29.2,Groceries,Nice treat whatever far former leader economic night risk.,https://cdn-icons-png.flaticon.com/512/590/590836.png,KrogerBrand,SKU-000848,858164913618,2022-12-07,False
P000849,Puma Dress,40.42,Fashion,Service sea successful one group stay responsibility because improve class interest.,https://images.unsplash.com/photo-1521572163474-6864f9cf17ab,Puma,SKU-000849,710424905852,2023-11-29,True
P000850,Panasonic Headphones,1029.81,Electronics,Hard summer front strong particular boy.,https://images.unsplash.com/photo-1512499617640-c2f999098c01,Panasonic,SKU-000850,389148392109,2023-08-01,True
P000851,Samsung Coffee Maker,1572.67,Appliances,Your check third dream early adult.,https://picsum.photos/400/400,Samsung,SKU-000851,156445498791,2021-10-19,True
P000852,Puma Sunglasses,300.0,Fashion,Yeah add great know visit might here condition performance coach drop speak item.,https://cdn-icons-png.flaticon.com/512/836/836642.png,Puma,SKU-000852,202980623758,2022-09-04,True
P000853,WalgreensBrand First Aid Kit,39.7,Health,Soldier skin enough compare beautiful to.,https://picsum.photos/400/400,WalgreensBrand,SKU-000853,229863233818,2023-11-10,True
P000854,Ashley Sofa,116.04,Furniture,At Democrat few administration Congress century this.,https://picsum.photos/400/400,Ashley,SKU-000854,717846723338,2023-03-25,True
