date,sku_id,location_id,stock_on_hand,stock_in_transit,reserved_stock
2024-06-11,P0037,L1,36,4,11
2024-06-11,P0038,L1,263,34,19
2024-06-11,P0039,L3,138,25,8
2024-06-11,P0040,L1,168,21,4
2024-06-11,P0041,L1,102,9,16
2024-06-11,P0042,L5,230,21,5
2024-06-11,P0043,L5,108,28,5
2024-06-11,P0044,L2,99,33,8
2024-06-11,P0045,L5,244,40,4
2024-06-11,P0046,L2,147,15,2
2024-06-11,P0047,L2,216,9,0
2024-06-11,P0048,L5,51,4,18
2024-06-11,P0049,L4,138,49,19
2024-06-12,P0000,L5,99,9,8
2024-06-12,P0001,L2,22,41,12
2024-06-12,P0002,L3,170,24,16
2024-06-12,P0003,L1,151,23,0
2024-06-12,P0004,L1,247,42,11
2024-06-12,P0005,L4,50,42,0
2024-06-12,P0006,L2,154,8,19
2024-06-12,P0007,L5,60,28,4
2024-06-12,P0008,L5,104,4,17
2024-06-12,P0009,L5,104,10,3
2024-06-12,P0010,L1,100,8,0
2024-06-12,P0011,L2,113,28,16
2024-06-12,P0012,L5,165,22,11
2024-06-12,P0013,L4,188,19,4
2024-06-12,P0014,L1,111,10,13
2024-06-12,P0015,L5,256,4,19
2024-06-12,P0016,L1,184,39,0
2024-06-12,P0017,L2,198,41,7
2024-06-12,P0018,L3,30,46,19
2024-06-12,P0019,L4,188,30,3
2024-06-12,P0020,L2,70,34,15
2024-06-12,P0021,L5,200,1,11
2024-06-12,P0022,L2,299,29,12
2024-06-12,P0023,L1,245,0,14
2024-06-12,P0024,L4,280,39,9
2024-06-12,P0025,L4,205,11,14
2024-06-12,P0026,L3,49,0,4
2024-06-12,P0027,L1,24,44,9
2024-06-12,P0028,L5,108,4,9
2024-06-12,P0029,L2,225,0,5
2024-06-12,P0030,L4,131,48,18
2024-06-12,P0031,L5,47,44,9
2024-06-12,P0032,L1,126,13,9
2024-06-12,P0033,L1,72,48,3
2024-06-12,P0034,L3,176,18,19
2024-06-12,P0035,L4,194,31,14
2024-06-12,P0036,L2,34,4,8
2024-06-12,P0037,L4,32,42,7
2024-06-12,P0038,L2,89,18,11
2024-06-12,P0039,L4,146,43,14
2024-06-12,P0040,L3,275,8,12
2024-06-12,P0041,L4,30,2,10
2024-06-12,P0042,L1,76,26,8
2024-06-12,P0043,L3,93,24,11
2024-06-12,P0044,L1,159,19,12
2024-06-12,P0045,L2,30,9,5
2024-06-12,P0046,L4,146,40,19
2024-06-12,P0047,L1,242,21,19
2024-06-12,P0048,L1,174,44,2
2024-06-12,P0049,L4,210,49,10
2024-06-13,P0000,L1,207,7,11
2024-06-13,P0001,L4,26,36,16
2024-06-13,P0002,L5,289,5,18
2024-06-13,P0003,L1,131,18,8
2024-06-13,P0004,L5,103,9,16
2024-06-13,P0005,L3,191,25,9
2024-06-13,P0006,L2,249,7,13
2024-06-13,P0007,L1,56,24,11
2024-06-13,P0008,L3,47,31,16
2024-06-13,P0009,L3,156,8,1
2024-06-13,P0010,L5,227,26,4
2024-06-13,P0011,L1,252,0,13
2024-06-13,P0012,L1,196,38,5
2024-06-13,P0013,L3,139,44,5
2024-06-13,P0014,L1,187,5,10
2024-06-13,P0015,L2,214,26,14
2024-06-13,P0016,L3,172,49,3
2024-06-13,P0017,L3,35,42,10
2024-06-13,P0018,L5,254,11,4
2024-06-13,P0019,L5,208,20,4
2024-06-13,P0020,L5,55,44,10
2024-06-13,P0021,L1,292,25,14
2024-06-13,P0022,L3,40,8,18
2024-06-13,P0023,L4,201,34,9
2024-06-13,P0024,L2,166,49,1
2024-06-13,P0025,L5,110,32,12
2024-06-13,P0026,L4,66,43,4
2024-06-13,P0027,L2,197,36,12
2024-06-13,P0028,L1,81,31,8
2024-06-13,P0029,L4,145,29,17
2024-06-13,P0030,L5,133,33,2
2024-06-13,P0031,L3,294,29,13
2024-06-13,P0032,L1,157,37,10
2024-06-13,P0033,L2,99,25,5
2024-06-13,P0034,L1,135,48,10
2024-06-13,P0035,L1,182,10,12
2024-06-13,P0036,L3,287,29,1
2024-06-13,P0037,L4,135,13,14
2024-06-13,P0038,L5,269,24,18
2024-06-13,P0039,L4,35,1,5
2024-06-13,P0040,L4,56,27,5
2024-06-13,P0041,L1,108,27,17
2024-06-13,P0042,L3,235,26,13
2024-06-13,P0043,L1,53,29,0
2024-06-13,P0044,L4,39,23,13
2024-06-13,P0045,L2,49,30,12
2024-06-13,P0046,L4,66,7,0
2024-06-13,P0047,L4,20,33,4
2024-06-13,P0048,L2,149,15,4
2024-06-13,P0049,L2,190,13,17
2024-06-14,P0000,L5,266,4,5
2024-06-14,P0001,L2,290,17,13
2024-06-14,P0002,L4,235,42,12
2024-06-14,P0003,L5,41,47,18
2024-06-14,P0004,L3,53,21,14
2024-06-14,P0005,L5,157,33,15
2024-06-14,P0006,L2,290,28,17
2024-06-14,P0007,L3,256,17,8
2024-06-14,P0008,L1,130,28,8
2024-06-14,P0009,L1,69,12,5
2024-06-14,P0010,L1,74,27,8
2024-06-14,P0011,L3,277,24,5
2024-06-14,P0012,L1,100,49,4
2024-06-14,P0013,L1,296,7,5
2024-06-14,P0014,L3,142,39,2
2024-06-14,P0015,L2,129,37,13
2024-06-14,P0016,L5,216,30,15
2024-06-14,P0017,L2,223,46,4
2024-06-14,P0018,L4,259,28,2
2024-06-14,P0019,L1,26,36,18
2024-06-14,P0020,L3,66,24,8
2024-06-14,P0021,L1,149,15,18
2024-06-14,P0022,L5,244,18,17
2024-06-14,P0023,L5,222,26,19
2024-06-14,P0024,L2,147,35,5
2024-06-14,P0025,L1,169,41,13
2024-06-14,P0026,L3,220,18,7
2024-06-14,P0027,L3,63,34,19
2024-06-14,P0028,L1,152,21,16
2024-06-14,P0029,L3,245,16,8
2024-06-14,P0030,L5,159,7,12
2024-06-14,P0031,L5,102,48,2
2024-06-14,P0032,L4,264,19,3
2024-06-14,P0033,L1,268,19,11
2024-06-14,P0034,L3,69,11,5
2024-06-14,P0035,L5,284,26,2
2024-06-14,P0036,L2,35,24,12
2024-06-14,P0037,L4,41,31,10
2024-06-14,P0038,L4,72,48,16
2024-06-14,P0039,L3,195,18,16
2024-06-14,P0040,L5,193,46,3
2024-06-14,P0041,L1,294,9,10
2024-06-14,P0042,L3,222,13,10
2024-06-14,P0043,L1,139,43,12
2024-06-14,P0044,L2,262,0,18
2024-06-14,P0045,L3,190,48,12
2024-06-14,P0046,L3,250,12,15
2024-06-14,P0047,L1,221,38,13
2024-06-14,P0048,L1,91,26,16
2024-06-14,P0049,L5,165,14,3
2024-06-15,P0000,L3,128,47,5
2024-06-15,P0001,L4,180,36,14
2024-06-15,P0002,L4,124,35,19
2024-06-15,P0003,L2,156,18,2
2024-06-15,P0004,L5,78,2,4
2024-06-15,P0005,L1,52,42,9
2024-06-15,P0006,L1,248,31,0
2024-06-15,P0007,L2,29,1,5
2024-06-15,P0008,L5,99,22,1
2024-06-15,P0009,L4,59,16,1
2024-06-15,P0010,L5,114,11,13
2024-06-15,P0011,L4,246,6,0
2024-06-15,P0012,L3,152,34,16
2024-06-15,P0013,L2,233,32,12
2024-06-15,P0014,L1,295,28,15
2024-06-15,P0015,L1,158,36,12
2024-06-15,P0016,L4,295,49,8
2024-06-15,P0017,L5,179,21,18
2024-06-15,P0018,L2,207,12,13
2024-06-15,P0019,L5,116,0,11
2024-06-15,P0020,L3,50,37,18
2024-06-15,P0021,L4,257,43,1
2024-06-15,P0022,L2,273,35,2
2024-06-15,P0023,L3,238,47,3
2024-06-15,P0024,L4,238,15,12
2024-06-15,P0025,L1,287,18,14
2024-06-15,P0026,L1,64,31,8
2024-06-15,P0027,L3,96,14,11
2024-06-15,P0028,L3,120,12,7
2024-06-15,P0029,L1,203,37,1
2024-06-15,P0030,L5,45,48,12
2024-06-15,P0031,L1,189,0,1
2024-06-15,P0032,L1,101,15,2
2024-06-15,P0033,L4,43,43,2
2024-06-15,P0034,L3,273,19,12
2024-06-15,P0035,L1,245,36,17
2024-06-15,P0036,L1,212,35,15
2024-06-15,P0037,L2,191,19,19
2024-06-15,P0038,L1,148,1,8
2024-06-15,P0039,L3,79,17,4
2024-06-15,P0040,L4,85,37,14
2024-06-15,P0041,L2,197,11,10
2024-06-15,P0042,L3,275,44,5
2024-06-15,P0043,L1,299,15,19
2024-06-15,P0044,L5,159,18,5
2024-06-15,P0045,L2,284,36,7
2024-06-15,P0046,L4,247,40,18
2024-06-15,P0047,L4,50,2,18
2024-06-15,P0048,L1,116,35,5
2024-06-15,P0049,L2,22,13,5
2024-06-16,P0000,L2,77,12,15
2024-06-16,P0001,L2,239,43,10
2024-06-16,P0002,L2,226,0,0
2024-06-16,P0003,L4,247,42,12
2024-06-16,P0004,L2,150,15,4
2024-06-16,P0005,L4,161,47,12
2024-06-16,P0006,L4,92,41,7
2024-06-16,P0007,L3,159,47,5
2024-06-16,P0008,L5,62,33,19
2024-06-16,P0009,L5,204,21,2
2024-06-16,P0010,L3,286,0,16
2024-06-16,P0011,L2,259,6,13
2024-06-16,P0012,L4,233,37,16
2024-06-16,P0013,L2,176,19,14
2024-06-16,P0014,L5,62,42,7
2024-06-16,P0015,L4,109,13,4
2024-06-16,P0016,L2,78,26,5
2024-06-16,P0017,L4,202,22,16
2024-06-16,P0018,L5,153,16,11
2024-06-16,P0019,L3,94,27,8
2024-06-16,P0020,L4,175,41,5
2024-06-16,P0021,L3,262,36,3
2024-06-16,P0022,L1,266,29,18
2024-06-16,P0023,L4,277,10,11
2024-06-16,P0024,L5,51,45,15
2024-06-16,P0025,L5,137,43,16
2024-06-16,P0026,L1,230,20,7
2024-06-16,P0027,L1,27,19,12
2024-06-16,P0028,L2,233,30,1
2024-06-16,P0029,L5,34,29,5
2024-06-16,P0030,L5,290,17,18
2024-06-16,P0031,L5,205,39,4
2024-06-16,P0032,L4,273,6,2
2024-06-16,P0033,L5,40,18,16
2024-06-16,P0034,L1,212,46,0
2024-06-16,P0035,L3,181,34,6
2024-06-16,P0036,L1,131,8,9
2024-06-16,P0037,L3,255,44,8
2024-06-16,P0038,L4,111,3,15
2024-06-16,P0039,L1,133,19,0
2024-06-16,P0040,L4,225,33,5
2024-06-16,P0041,L3,163,30,16
2024-06-16,P0042,L3,207,34,12
2024-06-16,P0043,L5,289,22,6
2024-06-16,P0044,L5,267,48,2
2024-06-16,P0045,L1,226,36,2
2024-06-16,P0046,L3,108,24,15
2024-06-16,P0047,L5,196,10,9
2024-06-16,P0048,L5,161,7,16
2024-06-16,P0049,L1,111,23,17
2024-06-17,P0000,L5,180,46,14
2024-06-17,P0001,L5,192,15,18
2024-06-17,P0002,L1,272,29,12
2024-06-17,P0003,L3,214,15,13
2024-06-17,P0004,L1,30,12,15
2024-06-17,P0005,L2,44,40,19
2024-06-17,P0006,L3,153,28,18
2024-06-17,P0007,L2,251,46,4
2024-06-17,P0008,L3,109,23,0
2024-06-17,P0009,L3,172,36,1
2024-06-17,P0010,L5,76,1,3
2024-06-17,P0011,L3,259,28,2
2024-06-17,P0012,L1,194,41,18
2024-06-17,P0013,L2,295,5,17
2024-06-17,P0014,L3,68,5,5
2024-06-17,P0015,L4,111,27,14
2024-06-17,P0016,L4,286,15,3
2024-06-17,P0017,L1,143,47,8
2024-06-17,P0018,L5,115,14,8
2024-06-17,P0019,L2,100,36,13
2024-06-17,P0020,L4,119,23,16
2024-06-17,P0021,L5,221,10,12
2024-06-17,P0022,L4,160,22,0
2024-06-17,P0023,L5,100,37,11
2024-06-17,P0024,L1,141,10,16
2024-06-17,P0025,L4,222,5,7
2024-06-17,P0026,L3,105,21,1
2024-06-17,P0027,L5,152,39,13
2024-06-17,P0028,L3,209,32,2
2024-06-17,P0029,L4,160,24,14
2024-06-17,P0030,L1,105,18,4
2024-06-17,P0031,L5,82,17,16
2024-06-17,P0032,L3,219,14,11
2024-06-17,P0033,L2,24,37,4
2024-06-17,P0034,L3,204,26,14
2024-06-17,P0035,L4,143,13,15
2024-06-17,P0036,L2,137,27,17
2024-06-17,P0037,L1,123,46,16
2024-06-17,P0038,L1,170,46,1
2024-06-17,P0039,L5,85,49,2
2024-06-17,P0040,L2,148,41,5
2024-06-17,P0041,L4,94,27,11
2024-06-17,P0042,L1,186,23,19
2024-06-17,P0043,L1,216,44,11
2024-06-17,P0044,L3,257,46,17
2024-06-17,P0045,L5,118,14,1
2024-06-17,P0046,L2,138,24,17
2024-06-17,P0047,L4,282,30,8
2024-06-17,P0048,L3,219,49,10
2024-06-17,P0049,L1,227,45,6
2024-06-18,P0000,L5,166,40,6
2024-06-18,P0001,L4,238,20,0
2024-06-18,P0002,L3,241,22,6
2024-06-18,P0003,L5,33,20,11
2024-06-18,P0004,L4,246,10,17
2024-06-18,P0005,L5,75,49,7
2024-06-18,P0006,L2,185,46,14
2024-06-18,P0007,L5,235,24,3
2024-06-18,P0008,L4,236,1,15
2024-06-18,P0009,L3,282,6,5
2024-06-18,P0010,L4,91,34,10
2024-06-18,P0011,L5,43,27,12
2024-06-18,P0012,L3,250,33,17
2024-06-18,P0013,L5,208,46,12
2024-06-18,P0014,L2,221,39,13
2024-06-18,P0015,L5,242,20,1
2024-06-18,P0016,L3,105,34,14
2024-06-18,P0017,L5,59,9,15
2024-06-18,P0018,L4,216,5,13
2024-06-18,P0019,L1,176,36,6
2024-06-18,P0020,L1,263,19,15
2024-06-18,P0021,L3,187,42,19
2024-06-18,P0022,L2,298,17,18
2024-06-18,P0023,L2,233,48,18
2024-06-18,P0024,L1,227,21,15
2024-06-18,P0025,L5,172,40,8
2024-06-18,P0026,L3,280,4,3
2024-06-18,P0027,L2,73,29,15
2024-06-18,P0028,L5,36,9,13
2024-06-18,P0029,L1,228,11,15
2024-06-18,P0030,L3,230,16,12
2024-06-18,P0031,L5,282,47,16
2024-06-18,P0032,L3,127,24,4
2024-06-18,P0033,L2,175,8,19
2024-06-18,P0034,L3,37,8,13
2024-06-18,P0035,L1,73,40,3
2024-06-18,P0036,L1,253,21,8
2024-06-18,P0037,L3,31,36,10
2024-06-18,P0038,L3,56,25,19
2024-06-18,P0039,L1,50,41,8
2024-06-18,P0040,L3,88,0,17
2024-06-18,P0041,L3,25,26,15
2024-06-18,P0042,L2,103,17,15
2024-06-18,P0043,L1,123,38,14
2024-06-18,P0044,L1,124,25,11
2024-06-18,P0045,L5,192,25,12
2024-06-18,P0046,L3,71,34,18
2024-06-18,P0047,L2,266,45,14
2024-06-18,P0048,L4,99,42,7
2024-06-18,P0049,L1,49,12,4
2024-06-19,P0000,L3,84,41,3
2024-06-19,P0001,L3,199,28,1
2024-06-19,P0002,L5,297,3,18
2024-06-19,P0003,L4,131,45,18
2024-06-19,P0004,L3,173,21,3
2024-06-19,P0005,L3,190,0,3
2024-06-19,P0006,L4,218,17,7
2024-06-19,P0007,L5,103,2,15
2024-06-19,P0008,L5,135,28,19
2024-06-19,P0009,L5,23,17,13
2024-06-19,P0010,L1,80,38,10
2024-06-19,P0011,L2,240,16,19
2024-06-19,P0012,L1,198,28,16
2024-06-19,P0013,L2,287,43,1
2024-06-19,P0014,L5,78,36,9
2024-06-19,P0015,L2,155,9,9
2024-06-19,P0016,L1,68,12,0
2024-06-19,P0017,L4,95,16,6
2024-06-19,P0018,L2,143,26,15
2024-06-19,P0019,L3,89,37,14
2024-06-19,P0020,L4,96,42,17
2024-06-19,P0021,L4,208,8,8
2024-06-19,P0022,L1,202,3,1
2024-06-19,P0023,L2,129,44,2
2024-06-19,P0024,L5,71,8,14
2024-06-19,P0025,L1,50,4,15
2024-06-19,P0026,L4,81,30,19
2024-06-19,P0027,L2,292,37,5
2024-06-19,P0028,L5,216,36,5
2024-06-19,P0029,L1,204,49,2
2024-06-19,P0030,L5,283,1,8
2024-06-19,P0031,L4,259,32,14
2024-06-19,P0032,L2,209,10,9
2024-06-19,P0033,L5,110,35,10
2024-06-19,P0034,L1,201,30,0
2024-06-19,P0035,L2,271,27,19
2024-06-19,P0036,L4,109,36,8
2024-06-19,P0037,L5,42,7,12
2024-06-19,P0038,L2,143,0,1
2024-06-19,P0039,L4,206,27,9
2024-06-19,P0040,L4,51,1,13
2024-06-19,P0041,L5,83,45,11
2024-06-19,P0042,L5,294,28,15
2024-06-19,P0043,L3,23,15,13
2024-06-19,P0044,L3,245,45,19
2024-06-19,P0045,L5,280,31,16
2024-06-19,P0046,L5,285,46,16
2024-06-19,P0047,L4,101,39,5
2024-06-19,P0048,L1,104,35,14
2024-06-19,P0049,L1,182,10,14
2024-06-20,P0000,L4,269,27,17
2024-06-20,P0001,L4,41,16,6
2024-06-20,P0002,L4,76,19,10
2024-06-20,P0003,L2,116,36,13
2024-06-20,P0004,L3,135,10,16
2024-06-20,P0005,L3,231,15,10
2024-06-20,P0006,L1,126,15,5
2024-06-20,P0007,L2,73,18,5
2024-06-20,P0008,L4,111,17,9
2024-06-20,P0009,L4,242,34,15
2024-06-20,P0010,L4,171,43,17
2024-06-20,P0011,L3,206,21,5
2024-06-20,P0012,L4,269,20,8
2024-06-20,P0013,L1,166,45,3
2024-06-20,P0014,L3,74,22,8
2024-06-20,P0015,L2,153,18,3
2024-06-20,P0016,L5,195,16,13
2024-06-20,P0017,L3,37,47,13
2024-06-20,P0018,L1,275,9,0
2024-06-20,P0019,L5,164,12,0
2024-06-20,P0020,L4,104,34,3
2024-06-20,P0021,L3,202,41,7
2024-06-20,P0022,L2,92,36,3
2024-06-20,P0023,L4,195,34,14
2024-06-20,P0024,L3,46,29,12
2024-06-20,P0025,L3,133,22,19
2024-06-20,P0026,L2,67,8,16
2024-06-20,P0027,L3,104,13,17
2024-06-20,P0028,L2,117,38,16
2024-06-20,P0029,L5,27,49,1
2024-06-20,P0030,L4,148,23,1
2024-06-20,P0031,L2,81,28,13
2024-06-20,P0032,L4,177,48,1
2024-06-20,P0033,L2,148,43,9
2024-06-20,P0034,L4,197,0,0
2024-06-20,P0035,L2,219,31,15
2024-06-20,P0036,L2,114,1,10
2024-06-20,P0037,L5,191,1,18
2024-06-20,P0038,L3,281,11,1
2024-06-20,P0039,L5,129,0,13
2024-06-20,P0040,L4,281,30,8
2024-06-20,P0041,L1,246,49,0
2024-06-20,P0042,L2,100,46,2
2024-06-20,P0043,L3,29,49,11
2024-06-20,P0044,L5,172,26,19
2024-06-20,P0045,L3,234,6,18
2024-06-20,P0046,L4,282,43,2
2024-06-20,P0047,L1,235,14,0
2024-06-20,P0048,L1,272,16,12
2024-06-20,P0049,L5,38,10,2
2024-06-21,P0000,L4,205,37,19
2024-06-21,P0001,L3,226,32,0
2024-06-21,P0002,L2,109,31,14
2024-06-21,P0003,L1,79,1,8
2024-06-21,P0004,L5,229,11,13
2024-06-21,P0005,L5,52,6,11
2024-06-21,P0006,L2,88,23,1
2024-06-21,P0007,L4,116,35,13
2024-06-21,P0008,L1,276,18,18
2024-06-21,P0009,L4,176,24,9
2024-06-21,P0010,L2,234,27,9
2024-06-21,P0011,L4,53,39,8
2024-06-21,P0012,L1,273,20,5
2024-06-21,P0013,L4,64,13,10
2024-06-21,P0014,L3,159,45,19
2024-06-21,P0015,L1,115,13,12
2024-06-21,P0016,L1,66,36,6
2024-06-21,P0017,L2,258,39,11
2024-06-21,P0018,L4,153,39,13
2024-06-21,P0019,L2,191,25,13
2024-06-21,P0020,L1,254,11,5
2024-06-21,P0021,L3,245,48,8
2024-06-21,P0022,L5,268,48,14
2024-06-21,P0023,L3,162,45,12
2024-06-21,P0024,L1,291,26,15
2024-06-21,P0025,L4,178,39,2
2024-06-21,P0026,L2,254,3,17
2024-06-21,P0027,L4,146,32,4
2024-06-21,P0028,L4,37,31,2
2024-06-21,P0029,L3,253,17,19
2024-06-21,P0030,L3,198,33,17
2024-06-21,P0031,L1,129,22,17
2024-06-21,P0032,L4,200,23,4
2024-06-21,P0033,L1,288,42,2
2024-06-21,P0034,L5,291,26,3
2024-06-21,P0035,L2,219,40,10
2024-06-21,P0036,L2,276,39,2
2024-06-21,P0037,L5,99,27,10
2024-06-21,P0038,L5,273,12,19
2024-06-21,P0039,L4,109,14,9
2024-06-21,P0040,L4,276,44,10
2024-06-21,P0041,L4,31,17,11
2024-06-21,P0042,L5,267,9,3
2024-06-21,P0043,L1,185,13,10
2024-06-21,P0044,L1,105,21,19
2024-06-21,P0045,L2,295,47,10
2024-06-21,P0046,L2,267,8,19
2024-06-21,P0047,L5,228,7,4
2024-06-21,P0048,L4,25,45,17
2024-06-21,P0049,L2,287,23,10
2024-06-22,P0000,L4,287,20,17
2024-06-22,P0001,L2,222,17,0
2024-06-22,P0002,L4,98,48,10
2024-06-22,P0003,L2,285,8,8
2024-06-22,P0004,L3,86,10,2
2024-06-22,P0005,L3,212,39,8
2024-06-22,P0006,L4,127,35,3
2024-06-22,P0007,L3,42,21,10
2024-06-22,P0008,L1,237,25,8
2024-06-22,P0009,L3,56,29,0
2024-06-22,P0010,L5,94,24,8
2024-06-22,P0011,L3,224,22,0
2024-06-22,P0012,L3,162,4,1
2024-06-22,P0013,L4,272,4,18
2024-06-22,P0014,L3,143,16,13
2024-06-22,P0015,L1,202,28,13
2024-06-22,P0016,L5,291,14,13
2024-06-22,P0017,L4,299,33,10
2024-06-22,P0018,L1,131,6,9
2024-06-22,P0019,L3,81,22,8
2024-06-22,P0020,L5,129,8,3
2024-06-22,P0021,L2,83,11,1
2024-06-22,P0022,L2,222,6,5
2024-06-22,P0023,L4,251,17,11
2024-06-22,P0024,L1,250,5,10
2024-06-22,P0025,L2,65,42,13
2024-06-22,P0026,L5,171,0,1
2024-06-22,P0027,L1,156,34,0
2024-06-22,P0028,L2,74,8,19
2024-06-22,P0029,L2,217,30,5
2024-06-22,P0030,L4,290,6,10
2024-06-22,P0031,L1,50,35,15
2024-06-22,P0032,L5,37,40,13
2024-06-22,P0033,L3,195,35,9
2024-06-22,P0034,L1,100,27,6
2024-06-22,P0035,L4,234,31,4
2024-06-22,P0036,L3,231,31,18
2024-06-22,P0037,L1,248,29,9
2024-06-22,P0038,L3,275,35,0
2024-06-22,P0039,L5,226,0,2
2024-06-22,P0040,L5,167,30,7
2024-06-22,P0041,L2,84,33,1
2024-06-22,P0042,L5,231,29,12
2024-06-22,P0043,L3,181,29,5
2024-06-22,P0044,L3,104,42,16
2024-06-22,P0045,L5,235,22,4
2024-06-22,P0046,L2,177,25,14
2024-06-22,P0047,L1,228,22,10
2024-06-22,P0048,L3,289,15,19
2024-06-22,P0049,L5,249,41,11
2024-06-23,P0000,L4,119,47,1
2024-06-23,P0001,L3,113,44,8
2024-06-23,P0002,L5,229,26,12
2024-06-23,P0003,L4,187,38,2
2024-06-23,P0004,L3,64,21,14
2024-06-23,P0005,L4,78,24,6
2024-06-23,P0006,L5,271,1,8
2024-06-23,P0007,L2,218,30,13
2024-06-23,P0008,L5,222,42,3
2024-06-23,P0009,L5,247,49,14
2024-06-23,P0010,L1,121,31,8
2024-06-23,P0011,L4,65,16,10
2024-06-23,P0012,L5,165,12,2
2024-06-23,P0013,L3,225,10,17
2024-06-23,P0014,L4,126,5,12
2024-06-23,P0015,L4,268,9,11
2024-06-23,P0016,L3,69,33,11
2024-06-23,P0017,L4,87,29,5
2024-06-23,P0018,L2,245,8,17
2024-06-23,P0019,L2,49,32,8
2024-06-23,P0020,L2,34,36,6
2024-06-23,P0021,L5,37,14,14
2024-06-23,P0022,L2,102,12,12
2024-06-23,P0023,L4,31,39,12
2024-06-23,P0024,L3,179,34,8
2024-06-23,P0025,L4,21,12,16
2024-06-23,P0026,L3,142,22,3
2024-06-23,P0027,L3,76,7,16
2024-06-23,P0028,L2,37,11,19
2024-06-23,P0029,L5,291,48,14
2024-06-23,P0030,L5,143,4,5
2024-06-23,P0031,L3,190,38,19
2024-06-23,P0032,L3,206,48,16
2024-06-23,P0033,L2,195,6,7
2024-06-23,P0034,L4,277,44,9
2024-06-23,P0035,L4,235,13,15
2024-06-23,P0036,L1,277,7,17
2024-06-23,P0037,L3,134,6,12
2024-06-23,P0038,L5,138,2,13
2024-06-23,P0039,L2,277,38,5
2024-06-23,P0040,L5,205,12,18
2024-06-23,P0041,L4,170,17,19
2024-06-23,P0042,L4,41,17,10
2024-06-23,P0043,L4,162,5,17
2024-06-23,P0044,L3,113,11,6
2024-06-23,P0045,L5,179,5,12
2024-06-23,P0046,L2,135,25,2
2024-06-23,P0047,L2,187,47,3
2024-06-23,P0048,L3,159,36,14
2024-06-23,P0049,L2,298,38,2
2024-06-24,P0000,L2,142,13,6
2024-06-24,P0001,L5,178,10,15
2024-06-24,P0002,L2,235,7,11
2024-06-24,P0003,L1,142,10,0
2024-06-24,P0004,L1,96,17,5
2024-06-24,P0005,L2,156,6,6
2024-06-24,P0006,L1,53,8,9
2024-06-24,P0007,L5,211,21,13
2024-06-24,P0008,L4,280,33,13
2024-06-24,P0009,L1,34,45,9
2024-06-24,P0010,L5,145,28,7
2024-06-24,P0011,L3,124,49,17
2024-06-24,P0012,L1,295,38,7
2024-06-24,P0013,L1,233,15,18
2024-06-24,P0014,L4,193,36,1
2024-06-24,P0015,L1,125,39,17
2024-06-24,P0016,L1,55,10,19
2024-06-24,P0017,L5,261,24,5
2024-06-24,P0018,L5,37,22,15
2024-06-24,P0019,L4,143,13,18
2024-06-24,P0020,L3,194,3,19
2024-06-24,P0021,L3,60,43,8
2024-06-24,P0022,L3,194,22,12
2024-06-24,P0023,L4,127,39,17
2024-06-24,P0024,L5,114,43,2
2024-06-24,P0025,L2,133,31,7
2024-06-24,P0026,L5,146,33,16
2024-06-24,P0027,L1,288,24,15
2024-06-24,P0028,L3,61,11,1
2024-06-24,P0029,L3,175,10,2
2024-06-24,P0030,L1,84,6,16
2024-06-24,P0031,L3,32,31,17
2024-06-24,P0032,L1,111,14,1
2024-06-24,P0033,L3,256,37,4
2024-06-24,P0034,L1,240,38,16
2024-06-24,P0035,L3,244,21,17
2024-06-24,P0036,L4,129,9,7
2024-06-24,P0037,L5,287,1,16
2024-06-24,P0038,L4,60,18,10
2024-06-24,P0039,L2,54,34,0
2024-06-24,P0040,L1,56,10,6
2024-06-24,P0041,L2,291,25,11
2024-06-24,P0042,L1,64,14,2
2024-06-24,P0043,L4,158,26,0
2024-06-24,P0044,L4,248,48,14
2024-06-24,P0045,L1,39,40,4
2024-06-24,P0046,L2,121,41,14
2024-06-24,P0047,L1,294,8,14
2024-06-24,P0048,L4,148,35,6
2024-06-24,P0049,L5,225,35,14
2024-06-25,P0000,L4,169,49,16
2024-06-25,P0001,L2,42,35,12
2024-06-25,P0002,L5,71,5,6
2024-06-25,P0003,L4,76,21,1
2024-06-25,P0004,L5,41,32,7
2024-06-25,P0005,L2,122,36,8
2024-06-25,P0006,L5,83,44,13
2024-06-25,P0007,L1,27,41,5
2024-06-25,P0008,L2,39,23,13
2024-06-25,P0009,L2,196,5,18
2024-06-25,P0010,L2,270,10,14
2024-06-25,P0011,L2,22,38,7
2024-06-25,P0012,L1,195,33,12
2024-06-25,P0013,L3,30,0,14
2024-06-25,P0014,L5,239,47,9
2024-06-25,P0015,L1,290,12,2
2024-06-25,P0016,L5,166,24,10
2024-06-25,P0017,L5,189,40,17
2024-06-25,P0018,L5,73,39,14
2024-06-25,P0019,L3,198,14,2
2024-06-25,P0020,L5,48,19,10
2024-06-25,P0021,L5,291,31,7
2024-06-25,P0022,L2,178,28,11
2024-06-25,P0023,L2,125,49,4
2024-06-25,P0024,L1,220,35,2
2024-06-25,P0025,L2,79,19,5
2024-06-25,P0026,L5,205,31,18
2024-06-25,P0027,L1,141,2,16
2024-06-25,P0028,L4,124,36,8
2024-06-25,P0029,L4,119,35,19
2024-06-25,P0030,L2,38,7,17
2024-06-25,P0031,L2,53,25,15
2024-06-25,P0032,L5,134,25,18
2024-06-25,P0033,L1,92,48,13
2024-06-25,P0034,L2,158,17,12
